t	x_1	x_2	xref_1	xref_2	u_1
63201	7.9853	7.9853	8.0000	8.0000	5.6263
63202	7.9853	7.9853	8.0000	8.0000	5.6263
63203	7.9853	7.9853	8.0000	8.0000	5.6263
63204	7.9853	7.9853	8.0000	8.0000	5.6263
63205	7.9853	7.9853	8.0000	8.0000	5.6263
63206	7.9853	7.9853	8.0000	8.0000	5.6263
63207	7.9853	7.9853	8.0000	8.0000	5.6263
63208	7.9853	7.9853	8.0000	8.0000	5.6263
63209	7.9853	7.9853	8.0000	8.0000	5.6263
63210	7.9853	7.9853	8.0000	8.0000	5.6263
63211	7.9853	7.9853	8.0000	8.0000	5.6263
63212	7.9853	7.9853	8.0000	8.0000	5.6263
63213	7.9853	7.9853	8.0000	8.0000	5.6263
63214	7.9853	7.9853	8.0000	8.0000	5.6263
63215	7.9853	7.9853	8.0000	8.0000	5.6263
63216	7.9853	7.9853	8.0000	8.0000	5.6263
63217	7.9853	7.9853	8.0000	8.0000	5.6263
63218	7.9853	7.9853	8.0000	8.0000	5.6263
63219	7.9853	7.9853	8.0000	8.0000	5.6263
63220	7.9853	7.9853	8.0000	8.0000	5.6263
63221	7.9853	7.9853	8.0000	8.0000	5.6263
63222	7.9853	7.9853	8.0000	8.0000	5.6263
63223	7.9853	7.9853	8.0000	8.0000	5.6263
63224	7.9853	7.9853	8.0000	8.0000	5.6263
63225	7.9853	7.9853	8.0000	8.0000	5.6263
63226	7.9853	7.9853	8.0000	8.0000	5.6263
63227	7.9853	7.9853	8.0000	8.0000	5.6263
63228	7.9853	7.9853	8.0000	8.0000	5.6263
63229	7.9853	7.9853	8.0000	8.0000	5.6263
63230	7.9853	7.9853	8.0000	8.0000	5.6263
63231	7.9853	7.9853	8.0000	8.0000	5.6263
63232	7.9853	7.9853	8.0000	8.0000	5.6263
63233	7.9853	7.9853	8.0000	8.0000	5.6263
63234	7.9853	7.9853	8.0000	8.0000	5.6263
63235	7.9853	7.9853	8.0000	8.0000	5.6263
63236	7.9853	7.9853	8.0000	8.0000	5.6263
63237	7.9853	7.9853	8.0000	8.0000	5.6263
63238	7.9853	7.9853	8.0000	8.0000	5.6263
63239	7.9853	7.9853	8.0000	8.0000	5.6263
63240	7.9853	7.9853	8.0000	8.0000	5.6263
63241	7.9853	7.9853	8.0000	8.0000	5.6263
63242	7.9853	7.9853	8.0000	8.0000	5.6263
63243	7.9853	7.9853	8.0000	8.0000	5.6263
63244	7.9853	7.9853	8.0000	8.0000	5.6263
63245	7.9853	7.9853	8.0000	8.0000	5.6263
63246	7.9853	7.9853	8.0000	8.0000	5.6263
63247	7.9853	7.9853	8.0000	8.0000	5.6263
63248	7.9853	7.9853	8.0000	8.0000	5.6263
63249	7.9853	7.9853	8.0000	8.0000	5.6263
63250	7.9853	7.9853	8.0000	8.0000	5.6263
63251	7.9853	7.9853	8.0000	8.0000	5.6263
63252	7.9853	7.9853	8.0000	8.0000	5.6263
63253	7.9853	7.9853	8.0000	8.0000	5.6263
63254	7.9853	7.9853	8.0000	8.0000	5.6263
63255	7.9853	7.9853	8.0000	8.0000	5.6263
63256	7.9853	7.9853	8.0000	8.0000	5.6263
63257	7.9853	7.9853	8.0000	8.0000	5.6263
63258	7.9853	7.9853	8.0000	8.0000	5.6263
63259	7.9853	7.9853	8.0000	8.0000	5.6263
63260	7.9853	7.9853	8.0000	8.0000	5.6263
63261	7.9853	7.9853	8.0000	8.0000	5.6263
63262	7.9853	7.9853	8.0000	8.0000	5.6263
63263	7.9853	7.9853	8.0000	8.0000	5.6263
63264	7.9853	7.9853	8.0000	8.0000	5.6263
63265	7.9853	7.9853	8.0000	8.0000	5.6263
63266	7.9853	7.9853	8.0000	8.0000	5.6263
63267	7.9853	7.9853	8.0000	8.0000	5.6263
63268	7.9853	7.9853	8.0000	8.0000	5.6263
63269	7.9853	7.9853	8.0000	8.0000	5.6263
63270	7.9853	7.9853	8.0000	8.0000	5.6263
63271	7.9853	7.9853	8.0000	8.0000	5.6263
63272	7.9853	7.9853	8.0000	8.0000	5.6263
63273	7.9853	7.9853	8.0000	8.0000	5.6263
63274	7.9853	7.9853	8.0000	8.0000	5.6263
63275	7.9853	7.9853	8.0000	8.0000	5.6263
63276	7.9853	7.9853	8.0000	8.0000	5.6263
63277	7.9853	7.9853	8.0000	8.0000	5.6263
63278	7.9853	7.9853	8.0000	8.0000	5.6263
63279	7.9853	7.9853	8.0000	8.0000	5.6263
63280	7.9853	7.9853	8.0000	8.0000	5.6263
63281	7.9853	7.9853	8.0000	8.0000	5.6263
63282	7.9853	7.9853	8.0000	8.0000	5.6263
63283	7.9853	7.9853	8.0000	8.0000	5.6263
63284	7.9853	7.9853	8.0000	8.0000	5.6263
63285	7.9853	7.9853	8.0000	8.0000	5.6263
63286	7.9853	7.9853	8.0000	8.0000	5.6263
63287	7.9853	7.9853	8.0000	8.0000	5.6263
63288	7.9853	7.9853	8.0000	8.0000	5.6263
63289	7.9853	7.9853	8.0000	8.0000	5.6263
63290	7.9853	7.9853	8.0000	8.0000	5.6263
63291	7.9853	7.9853	8.0000	8.0000	5.6263
63292	7.9853	7.9853	8.0000	8.0000	5.6263
63293	7.9853	7.9853	8.0000	8.0000	5.6263
63294	7.9853	7.9853	8.0000	8.0000	5.6263
63295	7.9853	7.9853	8.0000	8.0000	5.6263
63296	7.9853	7.9853	8.0000	8.0000	5.6263
63297	7.9853	7.9853	8.0000	8.0000	5.6263
63298	7.9853	7.9853	8.0000	8.0000	5.6263
63299	7.9853	7.9853	8.0000	8.0000	5.6263
63300	7.9853	7.9853	8.0000	8.0000	5.6263
63301	7.9853	7.9853	8.0000	8.0000	5.6263
63302	7.9853	7.9853	8.0000	8.0000	5.6263
63303	7.9853	7.9853	8.0000	8.0000	5.6263
63304	7.9853	7.9853	8.0000	8.0000	5.6263
63305	7.9853	7.9853	8.0000	8.0000	5.6263
63306	7.9853	7.9853	8.0000	8.0000	5.6263
63307	7.9853	7.9853	8.0000	8.0000	5.6263
63308	7.9853	7.9853	8.0000	8.0000	5.6263
63309	7.9853	7.9853	8.0000	8.0000	5.6263
63310	7.9853	7.9853	8.0000	8.0000	5.6263
63311	7.9853	7.9853	8.0000	8.0000	5.6263
63312	7.9853	7.9853	8.0000	8.0000	5.6263
63313	7.9853	7.9853	8.0000	8.0000	5.6263
63314	7.9853	7.9853	8.0000	8.0000	5.6263
63315	7.9853	7.9853	8.0000	8.0000	5.6263
63316	7.9853	7.9853	8.0000	8.0000	5.6263
63317	7.9853	7.9853	8.0000	8.0000	5.6263
63318	7.9853	7.9853	8.0000	8.0000	5.6263
63319	7.9853	7.9853	8.0000	8.0000	5.6263
63320	7.9853	7.9853	8.0000	8.0000	5.6263
63321	7.9853	7.9853	8.0000	8.0000	5.6263
63322	7.9853	7.9853	8.0000	8.0000	5.6263
63323	7.9853	7.9853	8.0000	8.0000	5.6263
63324	7.9853	7.9853	8.0000	8.0000	5.6263
63325	7.9853	7.9853	8.0000	8.0000	5.6263
63326	7.9853	7.9853	8.0000	8.0000	5.6263
63327	7.9853	7.9853	8.0000	8.0000	5.6263
63328	7.9853	7.9853	8.0000	8.0000	5.6263
63329	7.9853	7.9853	8.0000	8.0000	5.6263
63330	7.9853	7.9853	8.0000	8.0000	5.6263
63331	7.9853	7.9853	8.0000	8.0000	5.6263
63332	7.9853	7.9853	8.0000	8.0000	5.6263
63333	7.9853	7.9853	8.0000	8.0000	5.6263
63334	7.9853	7.9853	8.0000	8.0000	5.6263
63335	7.9853	7.9853	8.0000	8.0000	5.6263
63336	7.9853	7.9853	8.0000	8.0000	5.6263
63337	7.9853	7.9853	8.0000	8.0000	5.6263
63338	7.9853	7.9853	8.0000	8.0000	5.6263
63339	7.9853	7.9853	8.0000	8.0000	5.6263
63340	7.9853	7.9853	8.0000	8.0000	5.6263
63341	7.9853	7.9853	8.0000	8.0000	5.6263
63342	7.9853	7.9853	8.0000	8.0000	5.6263
63343	7.9853	7.9853	8.0000	8.0000	5.6263
63344	7.9853	7.9853	8.0000	8.0000	5.6263
63345	7.9853	7.9853	8.0000	8.0000	5.6263
63346	7.9853	7.9853	8.0000	8.0000	5.6263
63347	7.9853	7.9853	8.0000	8.0000	5.6263
63348	7.9853	7.9853	8.0000	8.0000	5.6263
63349	7.9853	7.9853	8.0000	8.0000	5.6263
63350	7.9853	7.9853	8.0000	8.0000	5.6263
63351	7.9853	7.9853	8.0000	8.0000	5.6263
63352	7.9853	7.9853	8.0000	8.0000	5.6263
63353	7.9853	7.9853	8.0000	8.0000	5.6263
63354	7.9853	7.9853	8.0000	8.0000	5.6263
63355	7.9853	7.9853	8.0000	8.0000	5.6263
63356	7.9853	7.9853	8.0000	8.0000	5.6263
63357	7.9853	7.9853	8.0000	8.0000	5.6263
63358	7.9853	7.9853	8.0000	8.0000	5.6263
63359	7.9853	7.9853	8.0000	8.0000	5.6263
63360	7.9853	7.9853	8.0000	8.0000	5.6263
63361	7.9853	7.9853	8.0000	8.0000	5.6263
63362	7.9853	7.9853	8.0000	8.0000	5.6263
63363	7.9853	7.9853	8.0000	8.0000	5.6263
63364	7.9853	7.9853	8.0000	8.0000	5.6263
63365	7.9853	7.9853	8.0000	8.0000	5.6263
63366	7.9853	7.9853	8.0000	8.0000	5.6263
63367	7.9853	7.9853	8.0000	8.0000	5.6263
63368	7.9853	7.9853	8.0000	8.0000	5.6263
63369	7.9853	7.9853	8.0000	8.0000	5.6263
63370	7.9853	7.9853	8.0000	8.0000	5.6263
63371	7.9853	7.9853	8.0000	8.0000	5.6263
63372	7.9853	7.9853	8.0000	8.0000	5.6263
63373	7.9853	7.9853	8.0000	8.0000	5.6263
63374	7.9853	7.9853	8.0000	8.0000	5.6263
63375	7.9853	7.9853	8.0000	8.0000	5.6263
63376	7.9853	7.9853	8.0000	8.0000	5.6263
63377	7.9853	7.9853	8.0000	8.0000	5.6263
63378	7.9853	7.9853	8.0000	8.0000	5.6263
63379	7.9853	7.9853	8.0000	8.0000	5.6263
63380	7.9853	7.9853	8.0000	8.0000	5.6263
63381	7.9853	7.9853	8.0000	8.0000	5.6263
63382	7.9853	7.9853	8.0000	8.0000	5.6263
63383	7.9853	7.9853	8.0000	8.0000	5.6263
63384	7.9853	7.9853	8.0000	8.0000	5.6263
63385	7.9853	7.9853	8.0000	8.0000	5.6263
63386	7.9853	7.9853	8.0000	8.0000	5.6263
63387	7.9853	7.9853	8.0000	8.0000	5.6263
63388	7.9853	7.9853	8.0000	8.0000	5.6263
63389	7.9853	7.9853	8.0000	8.0000	5.6263
63390	7.9853	7.9853	8.0000	8.0000	5.6263
63391	7.9853	7.9853	8.0000	8.0000	5.6263
63392	7.9853	7.9853	8.0000	8.0000	5.6263
63393	7.9853	7.9853	8.0000	8.0000	5.6263
63394	7.9853	7.9853	8.0000	8.0000	5.6263
63395	7.9853	7.9853	8.0000	8.0000	5.6263
63396	7.9853	7.9853	8.0000	8.0000	5.6263
63397	7.9853	7.9853	8.0000	8.0000	5.6263
63398	7.9853	7.9853	8.0000	8.0000	5.6263
63399	7.9853	7.9853	8.0000	8.0000	5.6263
63400	7.9853	7.9853	8.0000	8.0000	5.6263
63401	7.9853	7.9853	8.0000	8.0000	5.6263
63402	7.9853	7.9853	8.0000	8.0000	5.6263
63403	7.9853	7.9853	8.0000	8.0000	5.6263
63404	7.9853	7.9853	8.0000	8.0000	5.6263
63405	7.9853	7.9853	8.0000	8.0000	5.6263
63406	7.9853	7.9853	8.0000	8.0000	5.6263
63407	7.9853	7.9853	8.0000	8.0000	5.6263
63408	7.9853	7.9853	8.0000	8.0000	5.6263
63409	7.9853	7.9853	8.0000	8.0000	5.6263
63410	7.9853	7.9853	8.0000	8.0000	5.6263
63411	7.9853	7.9853	8.0000	8.0000	5.6263
63412	7.9853	7.9853	8.0000	8.0000	5.6263
63413	7.9853	7.9853	8.0000	8.0000	5.6263
63414	7.9853	7.9853	8.0000	8.0000	5.6263
63415	7.9853	7.9853	8.0000	8.0000	5.6263
63416	7.9853	7.9853	8.0000	8.0000	5.6263
63417	7.9853	7.9853	8.0000	8.0000	5.6263
63418	7.9853	7.9853	8.0000	8.0000	5.6263
63419	7.9853	7.9853	8.0000	8.0000	5.6263
63420	7.9853	7.9853	8.0000	8.0000	5.6263
63421	7.9853	7.9853	8.0000	8.0000	5.6263
63422	7.9853	7.9853	8.0000	8.0000	5.6263
63423	7.9853	7.9853	8.0000	8.0000	5.6263
63424	7.9853	7.9853	8.0000	8.0000	5.6263
63425	7.9853	7.9853	8.0000	8.0000	5.6263
63426	7.9853	7.9853	8.0000	8.0000	5.6263
63427	7.9853	7.9853	8.0000	8.0000	5.6263
63428	7.9853	7.9853	8.0000	8.0000	5.6263
63429	7.9853	7.9853	8.0000	8.0000	5.6263
63430	7.9853	7.9853	8.0000	8.0000	5.6263
63431	7.9853	7.9853	8.0000	8.0000	5.6263
63432	7.9853	7.9853	8.0000	8.0000	5.6263
63433	7.9853	7.9853	8.0000	8.0000	5.6263
63434	7.9853	7.9853	8.0000	8.0000	5.6263
63435	7.9853	7.9853	8.0000	8.0000	5.6263
63436	7.9853	7.9853	8.0000	8.0000	5.6263
63437	7.9853	7.9853	8.0000	8.0000	5.6263
63438	7.9853	7.9853	8.0000	8.0000	5.6263
63439	7.9853	7.9853	8.0000	8.0000	5.6263
63440	7.9853	7.9853	8.0000	8.0000	5.6263
63441	7.9853	7.9853	8.0000	8.0000	5.6263
63442	7.9853	7.9853	8.0000	8.0000	5.6263
63443	7.9853	7.9853	8.0000	8.0000	5.6263
63444	7.9853	7.9853	8.0000	8.0000	5.6263
63445	7.9853	7.9853	8.0000	8.0000	5.6263
63446	7.9853	7.9853	8.0000	8.0000	5.6263
63447	7.9853	7.9853	8.0000	8.0000	5.6263
63448	7.9853	7.9853	8.0000	8.0000	5.6263
63449	7.9853	7.9853	8.0000	8.0000	5.6263
63450	7.9853	7.9853	8.0000	8.0000	5.6263
63451	7.9853	7.9853	8.0000	8.0000	5.6263
63452	7.9853	7.9853	8.0000	8.0000	5.6263
63453	7.9853	7.9853	8.0000	8.0000	5.6263
63454	7.9853	7.9853	8.0000	8.0000	5.6263
63455	7.9853	7.9853	8.0000	8.0000	5.6263
63456	7.9853	7.9853	8.0000	8.0000	5.6263
63457	7.9853	7.9853	8.0000	8.0000	5.6263
63458	7.9853	7.9853	8.0000	8.0000	5.6263
63459	7.9853	7.9853	8.0000	8.0000	5.6263
63460	7.9853	7.9853	8.0000	8.0000	5.6263
63461	7.9853	7.9853	8.0000	8.0000	5.6263
63462	7.9853	7.9853	8.0000	8.0000	5.6263
63463	7.9853	7.9853	8.0000	8.0000	5.6263
63464	7.9853	7.9853	8.0000	8.0000	5.6263
63465	7.9853	7.9853	8.0000	8.0000	5.6263
63466	7.9853	7.9853	8.0000	8.0000	5.6263
63467	7.9853	7.9853	8.0000	8.0000	5.6263
63468	7.9853	7.9853	8.0000	8.0000	5.6263
63469	7.9853	7.9853	8.0000	8.0000	5.6263
63470	7.9853	7.9853	8.0000	8.0000	5.6263
63471	7.9853	7.9853	8.0000	8.0000	5.6263
63472	7.9853	7.9853	8.0000	8.0000	5.6263
63473	7.9853	7.9853	8.0000	8.0000	5.6263
63474	7.9853	7.9853	8.0000	8.0000	5.6263
63475	7.9853	7.9853	8.0000	8.0000	5.6263
63476	7.9853	7.9853	8.0000	8.0000	5.6263
63477	7.9853	7.9853	8.0000	8.0000	5.6263
63478	7.9853	7.9853	8.0000	8.0000	5.6263
63479	7.9853	7.9853	8.0000	8.0000	5.6263
63480	7.9853	7.9853	8.0000	8.0000	5.6263
63481	7.9853	7.9853	8.0000	8.0000	5.6263
63482	7.9853	7.9853	8.0000	8.0000	5.6263
63483	7.9853	7.9853	8.0000	8.0000	5.6263
63484	7.9853	7.9853	8.0000	8.0000	5.6263
63485	7.9853	7.9853	8.0000	8.0000	5.6263
63486	7.9853	7.9853	8.0000	8.0000	5.6263
63487	7.9853	7.9853	8.0000	8.0000	5.6263
63488	7.9853	7.9853	8.0000	8.0000	5.6263
63489	7.9853	7.9853	8.0000	8.0000	5.6263
63490	7.9853	7.9853	8.0000	8.0000	5.6263
63491	7.9853	7.9853	8.0000	8.0000	5.6263
63492	7.9853	7.9853	8.0000	8.0000	5.6263
63493	7.9853	7.9853	8.0000	8.0000	5.6263
63494	7.9853	7.9853	8.0000	8.0000	5.6263
63495	7.9853	7.9853	8.0000	8.0000	5.6263
63496	7.9853	7.9853	8.0000	8.0000	5.6263
63497	7.9853	7.9853	8.0000	8.0000	5.6263
63498	7.9853	7.9853	8.0000	8.0000	5.6263
63499	7.9853	7.9853	8.0000	8.0000	5.6263
63500	7.9853	7.9853	8.0000	8.0000	5.6263
63501	7.9853	7.9853	8.0000	8.0000	5.6263
63502	7.9853	7.9853	8.0000	8.0000	5.6263
63503	7.9853	7.9853	8.0000	8.0000	5.6263
63504	7.9853	7.9853	8.0000	8.0000	5.6263
63505	7.9853	7.9853	8.0000	8.0000	5.6263
63506	7.9853	7.9853	8.0000	8.0000	5.6263
63507	7.9853	7.9853	8.0000	8.0000	5.6263
63508	7.9853	7.9853	8.0000	8.0000	5.6263
63509	7.9853	7.9853	8.0000	8.0000	5.6263
63510	7.9853	7.9853	8.0000	8.0000	5.6263
63511	7.9853	7.9853	8.0000	8.0000	5.6263
63512	7.9853	7.9853	8.0000	8.0000	5.6263
63513	7.9853	7.9853	8.0000	8.0000	5.6263
63514	7.9853	7.9853	8.0000	8.0000	5.6263
63515	7.9853	7.9853	8.0000	8.0000	5.6263
63516	7.9853	7.9853	8.0000	8.0000	5.6263
63517	7.9853	7.9853	8.0000	8.0000	5.6263
63518	7.9853	7.9853	8.0000	8.0000	5.6263
63519	7.9853	7.9853	8.0000	8.0000	5.6263
63520	7.9853	7.9853	8.0000	8.0000	5.6263
63521	7.9853	7.9853	8.0000	8.0000	5.6263
63522	7.9853	7.9853	8.0000	8.0000	5.6263
63523	7.9853	7.9853	8.0000	8.0000	5.6263
63524	7.9853	7.9853	8.0000	8.0000	5.6263
63525	7.9853	7.9853	8.0000	8.0000	5.6263
63526	7.9853	7.9853	8.0000	8.0000	5.6263
63527	7.9853	7.9853	8.0000	8.0000	5.6263
63528	7.9853	7.9853	8.0000	8.0000	5.6263
63529	7.9853	7.9853	8.0000	8.0000	5.6263
63530	7.9853	7.9853	8.0000	8.0000	5.6263
63531	7.9853	7.9853	8.0000	8.0000	5.6263
63532	7.9853	7.9853	8.0000	8.0000	5.6263
63533	7.9853	7.9853	8.0000	8.0000	5.6263
63534	7.9853	7.9853	8.0000	8.0000	5.6263
63535	7.9853	7.9853	8.0000	8.0000	5.6263
63536	7.9853	7.9853	8.0000	8.0000	5.6263
63537	7.9853	7.9853	8.0000	8.0000	5.6263
63538	7.9853	7.9853	8.0000	8.0000	5.6263
63539	7.9853	7.9853	8.0000	8.0000	5.6263
63540	7.9853	7.9853	8.0000	8.0000	5.6263
63541	7.9853	7.9853	8.0000	8.0000	5.6263
63542	7.9853	7.9853	8.0000	8.0000	5.6263
63543	7.9853	7.9853	8.0000	8.0000	5.6263
63544	7.9853	7.9853	8.0000	8.0000	5.6263
63545	7.9853	7.9853	8.0000	8.0000	5.6263
63546	7.9853	7.9853	8.0000	8.0000	5.6263
63547	7.9853	7.9853	8.0000	8.0000	5.6263
63548	7.9853	7.9853	8.0000	8.0000	5.6263
63549	7.9853	7.9853	8.0000	8.0000	5.6263
63550	7.9853	7.9853	8.0000	8.0000	5.6263
63551	7.9853	7.9853	8.0000	8.0000	5.6263
63552	7.9853	7.9853	8.0000	8.0000	5.6263
63553	7.9853	7.9853	8.0000	8.0000	5.6263
63554	7.9853	7.9853	8.0000	8.0000	5.6263
63555	7.9853	7.9853	8.0000	8.0000	5.6263
63556	7.9853	7.9853	8.0000	8.0000	5.6263
63557	7.9853	7.9853	8.0000	8.0000	5.6263
63558	7.9853	7.9853	8.0000	8.0000	5.6263
63559	7.9853	7.9853	8.0000	8.0000	5.6263
63560	7.9853	7.9853	8.0000	8.0000	5.6263
63561	7.9853	7.9853	8.0000	8.0000	5.6263
63562	7.9853	7.9853	8.0000	8.0000	5.6263
63563	7.9853	7.9853	8.0000	8.0000	5.6263
63564	7.9853	7.9853	8.0000	8.0000	5.6263
63565	7.9853	7.9853	8.0000	8.0000	5.6263
63566	7.9853	7.9853	8.0000	8.0000	5.6263
63567	7.9853	7.9853	8.0000	8.0000	5.6263
63568	7.9853	7.9853	8.0000	8.0000	5.6263
63569	7.9853	7.9853	8.0000	8.0000	5.6263
63570	7.9853	7.9853	8.0000	8.0000	5.6263
63571	7.9853	7.9853	8.0000	8.0000	5.6263
63572	7.9853	7.9853	8.0000	8.0000	5.6263
63573	7.9853	7.9853	8.0000	8.0000	5.6263
63574	7.9853	7.9853	8.0000	8.0000	5.6263
63575	7.9853	7.9853	8.0000	8.0000	5.6263
63576	7.9853	7.9853	8.0000	8.0000	5.6263
63577	7.9853	7.9853	8.0000	8.0000	5.6263
63578	7.9853	7.9853	8.0000	8.0000	5.6263
63579	7.9853	7.9853	8.0000	8.0000	5.6263
63580	7.9853	7.9853	8.0000	8.0000	5.6263
63581	7.9853	7.9853	8.0000	8.0000	5.6263
63582	7.9853	7.9853	8.0000	8.0000	5.6263
63583	7.9853	7.9853	8.0000	8.0000	5.6263
63584	7.9853	7.9853	8.0000	8.0000	5.6263
63585	7.9853	7.9853	8.0000	8.0000	5.6263
63586	7.9853	7.9853	8.0000	8.0000	5.6263
63587	7.9853	7.9853	8.0000	8.0000	5.6263
63588	7.9853	7.9853	8.0000	8.0000	5.6263
63589	7.9853	7.9853	8.0000	8.0000	5.6263
63590	7.9853	7.9853	8.0000	8.0000	5.6263
63591	7.9853	7.9853	8.0000	8.0000	5.6263
63592	7.9853	7.9853	8.0000	8.0000	5.6263
63593	7.9853	7.9853	8.0000	8.0000	5.6263
63594	7.9853	7.9853	8.0000	8.0000	5.6263
63595	7.9853	7.9853	8.0000	8.0000	5.6263
63596	7.9853	7.9853	8.0000	8.0000	5.6263
63597	7.9853	7.9853	8.0000	8.0000	5.6263
63598	7.9853	7.9853	8.0000	8.0000	5.6263
63599	7.9853	7.9853	8.0000	8.0000	5.6263
63600	7.9853	7.9853	8.0000	8.0000	5.6263
63601	7.9853	7.9853	8.0000	8.0000	5.6263
63602	7.9853	7.9853	8.0000	8.0000	5.6263
63603	7.9853	7.9853	8.0000	8.0000	5.6263
63604	7.9853	7.9853	8.0000	8.0000	5.6263
63605	7.9853	7.9853	8.0000	8.0000	5.6263
63606	7.9853	7.9853	8.0000	8.0000	5.6263
63607	7.9853	7.9853	8.0000	8.0000	5.6263
63608	7.9853	7.9853	8.0000	8.0000	5.6263
63609	7.9853	7.9853	8.0000	8.0000	5.6263
63610	7.9853	7.9853	8.0000	8.0000	5.6263
63611	7.9853	7.9853	8.0000	8.0000	5.6263
63612	7.9853	7.9853	8.0000	8.0000	5.6263
63613	7.9853	7.9853	8.0000	8.0000	5.6263
63614	7.9853	7.9853	8.0000	8.0000	5.6263
63615	7.9853	7.9853	8.0000	8.0000	5.6263
63616	7.9853	7.9853	8.0000	8.0000	5.6263
63617	7.9853	7.9853	8.0000	8.0000	5.6263
63618	7.9853	7.9853	8.0000	8.0000	5.6263
63619	7.9853	7.9853	8.0000	8.0000	5.6263
63620	7.9853	7.9853	8.0000	8.0000	5.6263
63621	7.9853	7.9853	8.0000	8.0000	5.6263
63622	7.9853	7.9853	8.0000	8.0000	5.6263
63623	7.9853	7.9853	8.0000	8.0000	5.6263
63624	7.9853	7.9853	8.0000	8.0000	5.6263
63625	7.9853	7.9853	8.0000	8.0000	5.6263
63626	7.9853	7.9853	8.0000	8.0000	5.6263
63627	7.9853	7.9853	8.0000	8.0000	5.6263
63628	7.9853	7.9853	8.0000	8.0000	5.6263
63629	7.9853	7.9853	8.0000	8.0000	5.6263
63630	7.9853	7.9853	8.0000	8.0000	5.6263
63631	7.9853	7.9853	8.0000	8.0000	5.6263
63632	7.9853	7.9853	8.0000	8.0000	5.6263
63633	7.9853	7.9853	8.0000	8.0000	5.6263
63634	7.9853	7.9853	8.0000	8.0000	5.6263
63635	7.9853	7.9853	8.0000	8.0000	5.6263
63636	7.9853	7.9853	8.0000	8.0000	5.6263
63637	7.9853	7.9853	8.0000	8.0000	5.6263
63638	7.9853	7.9853	8.0000	8.0000	5.6263
63639	7.9853	7.9853	8.0000	8.0000	5.6263
63640	7.9853	7.9853	8.0000	8.0000	5.6263
63641	7.9853	7.9853	8.0000	8.0000	5.6263
63642	7.9853	7.9853	8.0000	8.0000	5.6263
63643	7.9853	7.9853	8.0000	8.0000	5.6263
63644	7.9853	7.9853	8.0000	8.0000	5.6263
63645	7.9853	7.9853	8.0000	8.0000	5.6263
63646	7.9853	7.9853	8.0000	8.0000	5.6263
63647	7.9853	7.9853	8.0000	8.0000	5.6263
63648	7.9853	7.9853	8.0000	8.0000	5.6263
63649	7.9853	7.9853	8.0000	8.0000	5.6263
63650	7.9853	7.9853	8.0000	8.0000	5.6263
63651	7.9853	7.9853	8.0000	8.0000	5.6263
63652	7.9853	7.9853	8.0000	8.0000	5.6263
63653	7.9853	7.9853	8.0000	8.0000	5.6263
63654	7.9853	7.9853	8.0000	8.0000	5.6263
63655	7.9853	7.9853	8.0000	8.0000	5.6263
63656	7.9853	7.9853	8.0000	8.0000	5.6263
63657	7.9853	7.9853	8.0000	8.0000	5.6263
63658	7.9853	7.9853	8.0000	8.0000	5.6263
63659	7.9853	7.9853	8.0000	8.0000	5.6263
63660	7.9853	7.9853	8.0000	8.0000	5.6263
63661	7.9853	7.9853	8.0000	8.0000	5.6263
63662	7.9853	7.9853	8.0000	8.0000	5.6263
63663	7.9853	7.9853	8.0000	8.0000	5.6263
63664	7.9853	7.9853	8.0000	8.0000	5.6263
63665	7.9853	7.9853	8.0000	8.0000	5.6263
63666	7.9853	7.9853	8.0000	8.0000	5.6263
63667	7.9853	7.9853	8.0000	8.0000	5.6263
63668	7.9853	7.9853	8.0000	8.0000	5.6263
63669	7.9853	7.9853	8.0000	8.0000	5.6263
63670	7.9853	7.9853	8.0000	8.0000	5.6263
63671	7.9853	7.9853	8.0000	8.0000	5.6263
63672	7.9853	7.9853	8.0000	8.0000	5.6263
63673	7.9853	7.9853	8.0000	8.0000	5.6263
63674	7.9853	7.9853	8.0000	8.0000	5.6263
63675	7.9853	7.9853	8.0000	8.0000	5.6263
63676	7.9853	7.9853	8.0000	8.0000	5.6263
63677	7.9853	7.9853	8.0000	8.0000	5.6263
63678	7.9853	7.9853	8.0000	8.0000	5.6263
63679	7.9853	7.9853	8.0000	8.0000	5.6263
63680	7.9853	7.9853	8.0000	8.0000	5.6263
63681	7.9853	7.9853	8.0000	8.0000	5.6263
63682	7.9853	7.9853	8.0000	8.0000	5.6263
63683	7.9853	7.9853	8.0000	8.0000	5.6263
63684	7.9853	7.9853	8.0000	8.0000	5.6263
63685	7.9853	7.9853	8.0000	8.0000	5.6263
63686	7.9853	7.9853	8.0000	8.0000	5.6263
63687	7.9853	7.9853	8.0000	8.0000	5.6263
63688	7.9853	7.9853	8.0000	8.0000	5.6263
63689	7.9853	7.9853	8.0000	8.0000	5.6263
63690	7.9853	7.9853	8.0000	8.0000	5.6263
63691	7.9853	7.9853	8.0000	8.0000	5.6263
63692	7.9853	7.9853	8.0000	8.0000	5.6263
63693	7.9853	7.9853	8.0000	8.0000	5.6263
63694	7.9853	7.9853	8.0000	8.0000	5.6263
63695	7.9853	7.9853	8.0000	8.0000	5.6263
63696	7.9853	7.9853	8.0000	8.0000	5.6263
63697	7.9853	7.9853	8.0000	8.0000	5.6263
63698	7.9853	7.9853	8.0000	8.0000	5.6263
63699	7.9853	7.9853	8.0000	8.0000	5.6263
